选股日期,排名,代码,名称,相似度,匹配案例,匹配日期,类别,推荐理由,买入价,卖出价,涨跌幅,最大涨幅,最大涨幅天数,卖出日期,持有天数
2025-12-22,2,301319,唯特偶,94.8%,case_002,2025-08-06,bowl_center,匹配case_002,24.977,41.59,+66.51%,+144.22%,第901天,2026-03-20,30
2025-12-22,3,301550,斯菱智驱,94.6%,case_002,2025-08-06,bowl_center,匹配case_002,25.631,136.16,+431.23%,+730.32%,第854天,2026-03-20,30
2025-12-22,4,688671,碧兴物联,94.3%,case_001,2025-05-12,bowl_center,匹配case_001,69.91,55.17,-21.08%,+155.91%,第0天,2023-09-08,30
2025-12-22,5,688383,新益昌,94.0%,case_008,2025-07-10,bowl_center,匹配case_008,125.763,65.98,-47.54%,+3.59%,第6天,2026-03-20,30
2025-12-22,6,002768,国恩股份,93.7%,case_006,2025-08-04,bowl_center,匹配case_006,23.868,49.2,+106.13%,+167.68%,第838天,2026-03-20,30
2025-12-22,7,605086,龙高股份,93.7%,case_002,2025-08-06,bowl_center,匹配case_002,14.505,34.73,+139.43%,+241.26%,第897天,2026-03-20,30
2025-12-22,8,603269,海鸥股份,93.4%,case_008,2025-07-10,bowl_center,匹配case_008,6.714,14.5,+115.97%,+186.57%,第958天,2026-03-20,30
2025-12-22,9,300620,光库科技,93.3%,case_002,2025-08-06,bowl_center,匹配case_002,58.39,163.8,+180.53%,+236.29%,第945天,2026-03-20,30
2025-12-22,10,603179,新泉股份,93.0%,case_002,2025-08-06,bowl_center,匹配case_002,48.19,64.0,+32.81%,+124.96%,第907天,2026-03-20,30
2025-12-23,1,603758,秦安股份,95.4%,case_004,2025-07-23,bowl_center,匹配case_004,10.11,13.06,+29.18%,+95.94%,第880天,2026-03-20,30
2025-12-23,2,002768,国恩股份,95.2%,case_006,2025-08-04,bowl_center,匹配case_006,23.868,49.2,+106.13%,+167.68%,第838天,2026-03-20,30
2025-12-23,3,603766,隆鑫通用,95.0%,case_004,2025-07-23,bowl_center,匹配case_004,4.55,14.45,+217.58%,+268.79%,第944天,2026-03-20,30
2025-12-23,4,300503,昊志机电,94.7%,case_003,2025-06-20,bowl_center,匹配case_003,15.637,49.73,+218.03%,+377.39%,第900天,2026-03-20,30
2025-12-23,5,300416,苏试试验,94.4%,case_011,2025-11-12,bowl_center,匹配case_011,17.521,16.68,-4.80%,+25.45%,第911天,2026-03-20,30
2025-12-23,6,300129,泰胜风能,94.2%,case_009,2025-08-01,bowl_center,匹配case_009,8.97,13.39,+49.28%,+105.35%,第901天,2026-03-20,30
2025-12-23,7,002429,兆驰股份,94.1%,case_004,2025-07-23,bowl_center,匹配case_004,5.147,10.01,+94.48%,+141.50%,第930天,2026-03-20,30
2025-12-23,8,601001,晋控煤业,94.0%,case_006,2025-08-04,bowl_center,匹配case_006,7.475,17.89,+139.33%,+152.44%,第960天,2026-03-20,30
2025-12-23,9,603991,至正股份,93.9%,case_004,2025-07-23,bowl_center,匹配case_004,37.79,99.9,+164.36%,+191.08%,第971天,2026-03-20,30
2025-12-23,10,600353,旭光电子,93.5%,case_008,2025-07-10,bowl_center,匹配case_008,7.27,14.76,+103.03%,+196.42%,第768天,2026-03-20,30
2025-12-24,1,002487,大金重工,94.9%,case_004,2025-07-23,bowl_center,匹配case_004,29.702,72.74,+144.90%,+177.73%,第963天,2026-03-20,30
2025-12-24,2,603130,云中马,92.8%,case_004,2025-07-23,bowl_center,匹配case_004,23.68,43.21,+82.47%,+172.72%,第907天,2026-03-20,30
2025-12-24,3,600776,东方通信,92.8%,case_011,2025-11-12,bowl_center,匹配case_011,11.798,15.13,+28.24%,+129.62%,第902天,2026-03-20,30
2025-12-24,4,002222,福晶科技,92.6%,case_004,2025-07-23,bowl_center,匹配case_004,22.891,60.79,+165.56%,+232.01%,第900天,2026-03-20,30
2025-12-24,5,688671,碧兴物联,92.4%,case_002,2025-08-06,bowl_center,匹配case_002,69.91,55.17,-21.08%,+155.91%,第0天,2023-09-08,30
2025-12-24,6,603683,晶华新材,92.3%,case_002,2025-08-06,bowl_center,匹配case_002,10.955,27.75,+153.31%,+234.19%,第791天,2026-03-20,30
2025-12-24,7,688053,ST思科瑞,92.2%,case_011,2025-11-12,bowl_center,匹配case_011,58.583,47.773,-18.45%,+6.08%,第2天,2023-08-25,30
2025-12-24,8,605136,丽人丽妆,92.0%,case_002,2025-08-06,bowl_center,匹配case_002,11.584,9.79,-15.49%,+46.41%,第672天,2026-03-20,30
2025-12-24,9,001335,信凯科技,92.0%,case_004,2025-07-23,bowl_center,匹配case_004,52.66,38.34,-27.19%,+24.86%,第0天,2025-05-15,30
2025-12-24,10,002389,航天彩虹,91.9%,case_008,2025-07-10,bowl_center,匹配case_008,21.731,22.28,+2.53%,+37.36%,第952天,2026-03-20,30
2025-12-25,1,002164,宁波东力,94.7%,case_003,2025-06-20,bowl_center,匹配case_003,5.87,12.02,+104.77%,+216.52%,第879天,2026-03-20,30
2025-12-25,2,001267,汇绿生态,93.9%,case_002,2025-08-06,bowl_center,匹配case_002,5.59,42.7,+663.86%,+793.56%,第964天,2026-03-20,30
2025-12-25,3,301077,星华新材,93.3%,case_009,2025-08-01,bowl_center,匹配case_009,14.017,27.1,+93.34%,+181.80%,第904天,2026-03-20,30
2025-12-25,4,301319,唯特偶,92.2%,case_004,2025-07-23,bowl_center,匹配case_004,24.977,41.59,+66.51%,+144.22%,第901天,2026-03-20,30
2025-12-25,5,688661,和林微纳,92.2%,case_011,2025-11-12,bowl_center,匹配case_011,35.986,88.36,+145.54%,+201.51%,第945天,2026-03-20,30
2025-12-25,6,603129,春风动力,91.9%,case_002,2025-08-06,bowl_center,匹配case_002,145.07,240.0,+65.44%,+110.11%,第784天,2026-03-20,30
2025-12-25,7,300940,南极光,91.8%,case_009,2025-08-01,bowl_center,匹配case_009,16.97,23.0,+35.53%,+102.47%,第879天,2026-03-20,30
2025-12-25,8,603683,晶华新材,91.8%,case_002,2025-08-06,bowl_center,匹配case_002,10.955,27.75,+153.31%,+234.19%,第791天,2026-03-20,30
2025-12-25,9,301168,通灵股份,91.7%,case_002,2025-08-06,bowl_center,匹配case_002,55.989,40.03,-28.50%,+5.48%,第7天,2026-03-20,30
2025-12-25,10,301066,万事利,91.6%,case_008,2025-07-10,bowl_center,匹配case_008,16.133,14.02,-13.10%,+60.42%,第901天,2026-03-20,30
2025-12-26,1,002487,大金重工,95.6%,case_002,2025-08-06,bowl_center,匹配case_002,29.702,72.74,+144.90%,+177.73%,第963天,2026-03-20,30
2025-12-26,2,600327,大东方,93.5%,case_003,2025-06-20,bowl_center,匹配case_003,4.671,3.91,-16.29%,+92.68%,第495天,2026-03-20,30
2025-12-26,3,000603,盛达资源,93.3%,case_002,2025-08-06,bowl_center,匹配case_002,13.725,12.885,-6.12%,+4.37%,第2天,2023-08-16,30
2025-12-26,4,301066,万事利,93.2%,case_008,2025-07-10,bowl_center,匹配case_008,16.133,14.02,-13.10%,+60.42%,第901天,2026-03-20,30
2025-12-26,5,002222,福晶科技,93.1%,case_004,2025-07-23,bowl_center,匹配case_004,22.891,60.79,+165.56%,+232.01%,第900天,2026-03-20,30
2025-12-26,6,001267,汇绿生态,93.1%,case_002,2025-08-06,bowl_center,匹配case_002,5.59,42.7,+663.86%,+793.56%,第964天,2026-03-20,30
2025-12-26,7,603991,至正股份,92.8%,case_004,2025-07-23,bowl_center,匹配case_004,37.79,99.9,+164.36%,+191.08%,第971天,2026-03-20,30
2025-12-26,8,300062,中能电气,92.8%,case_002,2025-08-06,bowl_center,匹配case_002,6.42,8.85,+37.85%,+94.24%,第841天,2026-03-20,30
2025-12-26,9,688396,华润微,92.6%,case_009,2025-08-01,bowl_center,匹配case_009,55.164,47.14,-14.55%,+28.53%,第916天,2026-03-20,30
2025-12-26,10,300849,锦盛新材,92.5%,case_004,2025-07-23,bowl_center,匹配case_004,11.79,19.86,+68.45%,+99.32%,第932天,2026-03-20,30
2025-12-29,1,688226,威腾电气,93.6%,case_002,2025-08-06,bowl_center,匹配case_002,18.565,44.74,+140.99%,+219.26%,第789天,2026-03-20,30
2025-12-29,2,002487,大金重工,93.5%,case_002,2025-08-06,bowl_center,匹配case_002,29.702,72.74,+144.90%,+177.73%,第963天,2026-03-20,30
2025-12-29,3,300964,本川智能,93.5%,case_003,2025-06-20,bowl_center,匹配case_003,43.788,66.78,+52.51%,+68.72%,第967天,2026-03-20,30
2025-12-29,4,002222,福晶科技,93.4%,case_002,2025-08-06,bowl_center,匹配case_002,22.891,60.79,+165.56%,+232.01%,第900天,2026-03-20,30
2025-12-29,5,600628,新世界,93.4%,case_011,2025-11-12,bowl_center,匹配case_011,7.58,7.48,-1.32%,+73.61%,第495天,2026-03-20,30
2025-12-29,6,600694,大商股份,93.3%,case_011,2025-11-12,bowl_center,匹配case_011,14.126,17.11,+21.12%,+85.16%,第508天,2026-03-20,30
2025-12-29,7,300346,南大光电,93.0%,case_004,2025-07-23,bowl_center,匹配case_004,25.841,46.62,+80.41%,+151.69%,第904天,2026-03-20,30
2025-12-29,8,603766,隆鑫通用,92.9%,case_004,2025-07-23,bowl_center,匹配case_004,4.55,14.45,+217.58%,+268.79%,第944天,2026-03-20,30
2025-12-29,9,300492,华图山鼎,92.8%,case_003,2025-06-20,bowl_center,匹配case_003,40.625,62.65,+54.22%,+132.98%,第902天,2026-03-20,30
2025-12-29,10,688249,晶合集成,92.5%,case_002,2025-08-06,bowl_center,匹配case_002,19.473,29.39,+50.93%,+114.66%,第805天,2026-03-20,30
2025-12-30,1,603650,彤程新材,95.9%,case_002,2025-08-06,bowl_center,匹配case_002,28.196,50.49,+79.07%,+129.71%,第904天,2026-03-20,30
2025-12-30,2,300492,华图山鼎,94.9%,case_003,2025-06-20,bowl_center,匹配case_003,40.625,62.65,+54.22%,+132.98%,第902天,2026-03-20,30
2025-12-30,3,301285,鸿日达,94.4%,case_002,2025-08-06,bowl_center,匹配case_002,14.438,77.99,+440.17%,+533.74%,第953天,2026-03-20,30
2025-12-30,4,603886,元祖股份,94.1%,case_002,2025-08-06,bowl_center,匹配case_002,17.52,12.12,-30.82%,+3.60%,第15天,2026-03-20,30
2025-12-30,5,002222,福晶科技,94.0%,case_002,2025-08-06,bowl_center,匹配case_002,22.891,60.79,+165.56%,+232.01%,第900天,2026-03-20,30
2025-12-30,6,688072,拓荆科技,94.0%,case_004,2025-07-23,bowl_center,匹配case_004,146.514,347.87,+137.43%,+178.27%,第950天,2026-03-20,30
2025-12-30,7,300964,本川智能,94.0%,case_003,2025-06-20,bowl_center,匹配case_003,43.788,66.78,+52.51%,+68.72%,第967天,2026-03-20,30
2025-12-30,8,688611,杭州柯林,93.9%,case_002,2025-08-06,bowl_center,匹配case_002,19.133,54.44,+184.53%,+249.97%,第914天,2026-03-20,30
2025-12-30,9,300128,锦富技术,93.5%,case_008,2025-07-10,bowl_center,匹配case_008,4.82,6.28,+30.29%,+80.08%,第824天,2026-03-20,30
2025-12-30,10,300701,森霸传感,93.4%,case_008,2025-07-10,bowl_center,匹配case_008,9.705,11.5,+18.50%,+64.35%,第783天,2026-03-20,30
