selection_date,code,name,rank,similarity_score,best_match_case,best_match_date,category,reasons,buy_price,sell_price,return_pct,max_gain_pct,max_gain_day,sell_date,hold_days,trigger_10pct_date,trigger_5pct_date,trigger_neg2pct_date,trigger_neg4pct_date,trigger_10pct_day,trigger_5pct_day,first_reach_order,ever_below_zero,industry,industry_heat_buy,industry_heat_10pct,industry_heat_5pct,industry_heat_neg2pct,industry_heat_neg4pct,industry_heat_sell
2025-10-15,688237,超卓航科,7,94.2,case_002,2025-08-06,主板,['匹配case_002: 宁波韵升 - 回落短期趋势线+量能平稳+J值中位'],52.47,49.85,-4.993329521631404,19.077568134171905,12,2025-12-01,45,2025-10-24,2025-10-20,2025-10-15,2025-11-21,9,5,"('neg2pct', '5pct', '10pct', 'neg4pct')",True,国防军工,23.77,44.66,26.94,23.77,,
2025-10-15,688127,蓝特光学,8,94.18,case_006,2025-08-04,中小板,['匹配case_006: 国轩高科 - 靠近短期趋势线+量能平稳+J值低位'],29.71,31.71,6.731740154830024,17.300572197913162,22,2025-12-01,45,2025-10-27,2025-10-21,2025-10-17,2025-10-17,12,6,"('neg2pct', 'neg4pct', '5pct', '10pct')",True,电子,75.52,83.78,83.3,79.42,79.42,
2025-10-15,688779,五矿新能,9,94.11,case_002,2025-08-06,主板,['匹配case_002: 宁波韵升 - 回落短期趋势线+量能平稳+J值中位'],7.11,7.45,4.781997187060476,32.770745428973264,33,2025-12-01,45,2025-11-11,2025-10-31,2025-10-17,2025-10-17,27,16,"('neg2pct', 'neg4pct', '5pct', '10pct')",True,电力设备,75.75,,76.82,80.37,80.37,
2025-10-15,000810,创维数字,10,94.09,case_002,2025-08-06,主板,['匹配case_002: 宁波韵升 - 回落短期趋势线+量能平稳+J值中位'],13.4,12.47,-6.940298507462685,3.95522388059701,1,2025-12-01,45,,,2025-10-15,2025-10-17,,,"('neg2pct', 'neg4pct')",True,家用电器,28.81,,,28.81,33.18,
2025-10-16,301272,英华特,1,96.93,case_004,2025-07-23,主板,['匹配case_004: 方正科技 - 靠近多空线+量能平稳+J值中位'],48.0,42.3,-11.875000000000007,3.2291666666666607,0,2025-12-01,45,,,2025-10-17,2025-10-17,,,"('neg2pct', 'neg4pct')",True,机械设备,53.58,,,51.74,51.74,
2025-10-16,688515,裕太微-U,2,95.75,case_004,2025-07-23,主板,['匹配case_004: 方正科技 - 靠近多空线+量能平稳+J值中位'],113.4,101.08,-10.864197530864203,6.887125220458542,14,2025-12-01,45,,2025-10-29,2025-10-17,2025-10-17,,13,"('neg2pct', 'neg4pct', '5pct')",True,电子,78.88,,79.29,79.42,79.42,
2025-10-16,301155,海力风电,3,95.55,case_004,2025-07-23,主板,['匹配case_004: 方正科技 - 靠近多空线+量能平稳+J值中位'],91.98,78.96,-14.155251141552522,5.338116981952594,8,2025-12-01,45,,2025-10-24,2025-10-17,2025-10-17,,8,"('neg2pct', 'neg4pct', '5pct')",True,电力设备,79.31,,79.53,80.37,80.37,
2025-10-16,002246,北化股份,4,95.27,case_003,2025-06-20,科创板,['匹配case_003: 微芯生物 - 平台整理+缩量后放量+J值低位'],20.24,17.63,-12.895256916996045,4.001976284584992,36,2025-12-01,45,,,2025-10-17,2025-10-17,,,"('neg2pct', 'neg4pct')",True,基础化工,66.76,,,67.92,67.92,
2025-10-16,603699,纽威股份,5,95.01,case_004,2025-07-23,主板,['匹配case_004: 方正科技 - 靠近多空线+量能平稳+J值中位'],43.1,49.66,15.22041763341066,29.930394431554518,20,2025-12-01,45,2025-10-27,2025-10-24,2025-10-17,,11,8,"('neg2pct', '5pct', '10pct')",True,机械设备,53.58,61.52,60.92,51.74,,
2025-10-16,300341,麦克奥迪,6,95.0,case_003,2025-06-20,科创板,['匹配case_003: 微芯生物 - 平台整理+缩量后放量+J值低位'],17.57,16.92,-3.6994877632327747,8.537279453614115,20,2025-12-01,45,,2025-11-04,2025-10-17,2025-10-17,,19,"('neg2pct', 'neg4pct', '5pct')",True,医药生物,52.63,,,52.25,52.25,
2025-10-16,605128,上海沿浦,7,94.61,case_004,2025-07-23,主板,['匹配case_004: 方正科技 - 靠近多空线+量能平稳+J值中位'],41.93,37.1,-11.51919866444073,3.7443357977581693,0,2025-12-01,45,,,2025-10-17,2025-11-04,,,"('neg2pct', 'neg4pct')",True,汽车,52.15,,,52.77,,
2025-10-16,688508,芯朋微,8,94.55,case_002,2025-08-06,主板,['匹配case_002: 宁波韵升 - 回落短期趋势线+量能平稳+J值中位'],65.78,58.86,-10.519914867740956,2.994831255700819,8,2025-12-01,45,,,2025-10-17,2025-10-17,,,"('neg2pct', 'neg4pct')",True,电子,78.88,,,79.42,79.42,
2025-10-16,688380,中微半导,9,94.54,case_003,2025-06-20,科创板,['匹配case_003: 微芯生物 - 平台整理+缩量后放量+J值低位'],36.28,32.55,-10.28114663726572,9.013230429988964,5,2025-12-01,45,,2025-10-21,2025-10-17,2025-10-17,,5,"('neg2pct', 'neg4pct', '5pct')",True,电子,78.88,,83.3,79.42,79.42,
2025-10-16,301045,天禄科技,10,94.37,case_004,2025-07-23,主板,['匹配case_004: 方正科技 - 靠近多空线+量能平稳+J值中位'],25.57,28.31,10.71568244035979,29.018380915134927,22,2025-12-01,45,2025-10-24,2025-10-21,2025-10-17,,8,5,"('neg2pct', '5pct', '10pct')",True,电子,78.88,91.81,83.3,79.42,,
2025-10-17,600426,华鲁恒升,1,95.68,case_006,2025-08-04,中小板,['匹配case_006: 国轩高科 - 靠近短期趋势线+量能平稳+J值低位'],24.63,28.29,14.859926918392205,22.16808769792936,28,2025-12-01,45,2025-11-10,2025-10-30,2025-10-20,,24,13,"('neg2pct', '5pct', '10pct')",True,基础化工,67.92,,69.84,67.21,,
2025-10-17,600095,湘财股份,2,95.45,case_003,2025-06-20,科创板,['匹配case_003: 微芯生物 - 平台整理+缩量后放量+J值低位'],12.28,11.3,-7.980456026058621,11.31921824104235,10,2025-12-01,45,2025-10-27,2025-10-27,2025-10-23,2025-11-12,10,10,"('neg2pct', '10pct', '5pct', 'neg4pct')",True,房地产,32.99,28.29,28.29,30.61,,
2025-10-17,688352,颀中科技,3,95.41,case_003,2025-06-20,科创板,['匹配case_003: 微芯生物 - 平台整理+缩量后放量+J值低位'],12.89,13.1,1.6291698991466181,16.214119472459267,13,2025-12-01,45,2025-10-30,2025-10-24,2025-11-21,2025-11-21,13,7,"('5pct', '10pct', 'neg2pct', 'neg4pct')",True,电子,79.42,81.35,91.81,,,
2025-10-17,600846,同济科技,4,94.58,case_002,2025-08-06,主板,['匹配case_002: 宁波韵升 - 回落短期趋势线+量能平稳+J值中位'],13.88,17.2,23.91930835734869,24.495677233429397,45,2025-12-01,45,2025-10-30,2025-10-21,2025-10-17,,13,4,"('neg2pct', '5pct', '10pct')",True,房地产,32.99,25.53,33.13,32.99,,
2025-10-17,301326,捷邦科技,5,94.51,case_002,2025-08-06,主板,['匹配case_002: 宁波韵升 - 回落短期趋势线+量能平稳+J值中位'],122.0,102.8,-15.737704918032788,20.393442622950815,12,2025-12-01,45,2025-10-27,2025-10-21,2025-10-20,2025-11-05,10,4,"('neg2pct', '5pct', '10pct', 'neg4pct')",True,电子,79.42,83.78,83.3,79.93,,
2025-10-17,002888,惠威科技,6,94.24,case_006,2025-08-04,中小板,['匹配case_006: 国轩高科 - 靠近短期趋势线+量能平稳+J值低位'],17.67,22.89,29.541595925297102,29.541595925297102,45,2025-12-01,45,2025-11-13,2025-10-22,,,27,5,"('5pct', '10pct')",False,电子,79.42,,76.06,,,
2025-10-17,601958,金钼股份,7,94.17,case_006,2025-08-04,中小板,['匹配case_006: 国轩高科 - 靠近短期趋势线+量能平稳+J值低位'],14.53,14.15,-2.615278733654501,7.364074328974538,13,2025-12-01,45,,2025-10-29,2025-10-22,2025-10-23,,12,"('neg2pct', 'neg4pct', '5pct')",True,有色金属,69.09,,65.35,63.66,62.11,
2025-10-17,688365,光云科技,8,94.16,case_006,2025-08-04,中小板,['匹配case_006: 国轩高科 - 靠近短期趋势线+量能平稳+J值低位'],13.87,18.76,35.255948089401606,65.75342465753424,40,2025-12-01,45,2025-11-18,2025-10-17,2025-11-12,2025-11-14,32,0,"('5pct', 'neg2pct', 'neg4pct', '10pct')",True,计算机,55.88,,55.88,,,
2025-10-17,301112,信邦智能,9,94.1,case_002,2025-08-06,主板,['匹配case_002: 宁波韵升 - 回落短期趋势线+量能平稳+J值中位'],47.95,37.57,-21.647549530761214,29.301355578727833,10,2025-12-01,45,2025-10-24,2025-10-21,2025-10-17,2025-10-30,7,4,"('neg2pct', '5pct', '10pct', 'neg4pct')",True,机械设备,51.74,60.92,57.78,51.74,60.27,
2025-10-17,603699,纽威股份,10,94.09,case_004,2025-07-23,主板,['匹配case_004: 方正科技 - 靠近多空线+量能平稳+J值中位'],42.5,49.66,16.847058823529405,31.76470588235294,19,2025-12-01,45,2025-10-27,2025-10-23,,,10,6,"('5pct', '10pct')",True,机械设备,51.74,61.52,61.71,,,
2025-10-20,600426,华鲁恒升,1,96.87,case_006,2025-08-04,中小板,['匹配case_006: 国轩高科 - 靠近短期趋势线+量能平稳+J值低位'],24.29,28.56,17.579250720461093,23.87813915191437,25,2025-12-04,45,2025-11-10,2025-10-24,,,21,4,"('5pct', '10pct')",True,基础化工,67.21,,67.89,,,
2025-10-20,688271,联影医疗,2,96.34,case_006,2025-08-04,中小板,['匹配case_006: 国轩高科 - 靠近短期趋势线+量能平稳+J值低位'],141.05,128.87,-8.63523573200993,9.819213045019492,10,2025-12-04,45,,2025-10-30,2025-11-03,2025-11-17,,10,"('5pct', 'neg2pct', 'neg4pct')",True,医药生物,46.99,,51.82,,,
2025-10-20,688568,中科星图,3,96.28,case_006,2025-08-04,中小板,['匹配case_006: 国轩高科 - 靠近短期趋势线+量能平稳+J值低位'],39.92,44.18,10.671342685370735,15.180360721442874,42,2025-12-04,45,2025-12-01,2025-10-24,2025-10-22,2025-10-23,42,4,"('neg2pct', 'neg4pct', '5pct', '10pct')",True,计算机,49.58,,60.48,46.56,59.12,
2025-10-20,605100,华丰股份,4,95.63,case_004,2025-07-23,主板,['匹配case_004: 方正科技 - 靠近多空线+量能平稳+J值中位'],27.51,43.99,59.9054889131225,81.35223555070883,31,2025-12-04,45,2025-10-30,2025-10-27,2025-10-23,,10,7,"('neg2pct', '5pct', '10pct')",True,机械设备,51.75,60.27,61.52,61.71,,
2025-10-20,002145,钛能化学,5,95.29,case_002,2025-08-06,主板,['匹配case_002: 宁波韵升 - 回落短期趋势线+量能平稳+J值中位'],5.62,5.09,-9.43060498220641,4.62633451957295,29,2025-12-04,45,,,2025-10-20,2025-10-22,,,"('neg2pct', 'neg4pct')",True,基础化工,67.21,,,67.21,67.56,
2025-10-20,688016,心脉医疗,6,95.11,case_006,2025-08-04,中小板,['匹配case_006: 国轩高科 - 靠近短期趋势线+量能平稳+J值低位'],102.05,92.0,-9.848113669769718,4.252817246447823,7,2025-12-04,45,,,2025-10-30,2025-11-07,,,"('neg2pct', 'neg4pct')",True,医药生物,46.99,,,51.82,,
2025-10-20,601360,三六零,7,95.1,case_006,2025-08-04,中小板,['匹配case_006: 国轩高科 - 靠近短期趋势线+量能平稳+J值低位'],10.32,12.28,18.99224806201549,39.43798449612403,36,2025-12-04,45,2025-10-31,2025-10-30,,,11,10,"('5pct', '10pct')",True,机械设备,51.75,54.69,60.27,,,
2025-10-20,601388,怡球资源,8,94.55,case_002,2025-08-06,主板,['匹配case_002: 宁波韵升 - 回落短期趋势线+量能平稳+J值中位'],2.9,2.91,0.3448275862069045,18.96551724137932,23,2025-12-04,45,2025-10-28,2025-10-24,2025-11-21,,8,4,"('5pct', '10pct', 'neg2pct')",True,有色金属,60.12,62.76,63.1,,,
2025-10-20,002290,禾盛新材,9,94.5,case_002,2025-08-06,主板,['匹配case_002: 宁波韵升 - 回落短期趋势线+量能平稳+J值中位'],38.69,43.13,11.475833548720612,16.61928146807961,45,2025-12-04,45,2025-10-23,2025-10-23,2025-11-11,2025-11-20,3,3,"('10pct', '5pct', 'neg2pct', 'neg4pct')",True,家用电器,32.45,34.09,34.09,,,
2025-10-20,000737,北方铜业,10,94.48,case_002,2025-08-06,主板,['匹配case_002: 宁波韵升 - 回落短期趋势线+量能平稳+J值中位'],15.82,14.62,-7.585335018963344,6.068268015170675,10,2025-12-04,45,,2025-10-29,2025-10-22,2025-10-22,,9,"('neg2pct', 'neg4pct', '5pct')",True,基础化工,67.21,,71.4,67.56,67.56,
2025-10-21,002145,钛能化学,1,94.5,case_002,2025-08-06,主板,['匹配case_002: 宁波韵升 - 回落短期趋势线+量能平稳+J值中位'],5.56,5.09,-8.453237410071939,5.755395683453243,28,2025-12-05,45,,2025-10-28,2025-10-22,2025-10-23,,7,"('neg2pct', 'neg4pct', '5pct')",True,基础化工,67.46,,68.75,67.56,68.69,
2025-10-21,002518,科士达,2,94.18,case_002,2025-08-06,主板,['匹配case_002: 宁波韵升 - 回落短期趋势线+量能平稳+J值中位'],39.96,46.96,17.51751751751752,36.13613613613613,20,2025-12-05,45,2025-10-28,2025-10-27,2025-10-21,2025-10-22,7,6,"('neg2pct', 'neg4pct', '5pct', '10pct')",True,电力设备,77.91,73.24,80.51,77.91,70.29,
2025-10-21,605100,华丰股份,3,93.92,case_004,2025-07-23,主板,['匹配case_004: 方正科技 - 靠近多空线+量能平稳+J值中位'],27.66,44.8,61.96673897324655,80.36876355748373,30,2025-12-05,45,2025-10-30,2025-10-27,2025-10-21,,9,6,"('neg2pct', '5pct', '10pct')",True,机械设备,57.78,60.27,61.52,57.78,,
2025-10-21,300182,捷成股份,4,93.88,case_002,2025-08-06,主板,['匹配case_002: 宁波韵升 - 回落短期趋势线+量能平稳+J值中位'],5.94,5.49,-7.575757575757579,16.329966329966325,13,2025-12-05,45,2025-10-27,2025-10-22,2025-11-21,2025-12-03,6,1,"('5pct', '10pct', 'neg2pct', 'neg4pct')",True,计算机,52.8,59.48,46.56,,,
2025-10-21,600489,中金黄金,5,93.55,case_002,2025-08-06,主板,['匹配case_002: 宁波韵升 - 回落短期趋势线+量能平稳+J值中位'],23.48,22.85,-2.6831345826235053,3.918228279386704,0,2025-12-05,45,,,2025-10-22,2025-10-22,,,"('neg2pct', 'neg4pct')",True,有色金属,61.06,,,63.66,63.66,
2025-10-21,000737,北方铜业,6,93.47,case_002,2025-08-06,主板,['匹配case_002: 宁波韵升 - 回落短期趋势线+量能平稳+J值中位'],15.92,15.05,-5.46482412060301,5.402010050251263,9,2025-12-05,45,,2025-10-30,2025-10-22,2025-10-22,,9,"('neg2pct', 'neg4pct', '5pct')",True,基础化工,67.46,,69.84,67.56,67.56,
2025-10-21,002011,盾安环境,7,93.23,case_002,2025-08-06,主板,['匹配case_002: 宁波韵升 - 回落短期趋势线+量能平稳+J值中位'],13.41,12.73,-5.07084265473527,8.053691275167786,6,2025-12-05,45,,2025-10-27,2025-10-23,2025-11-20,,6,"('neg2pct', '5pct', 'neg4pct')",True,家用电器,31.11,,33.92,34.09,,
2025-10-21,600095,湘财股份,8,93.18,case_008,2025-07-10,主板,['匹配case_008: 光电股份 - 缩量后放量+J值低位+趋势上行'],12.4,11.7,-5.645161290322589,10.241935483870963,6,2025-12-05,45,2025-10-27,2025-10-27,2025-10-23,2025-11-12,6,6,"('neg2pct', '10pct', '5pct', 'neg4pct')",True,房地产,33.13,28.29,28.29,30.61,,
2025-10-21,000672,上峰水泥,9,93.13,case_011,2025-11-12,主板,['匹配case_011: 航天发展 - 航天军工+量能异动+趋势突破'],10.85,10.95,0.9216589861751119,7.004608294930874,10,2025-12-05,45,,2025-10-31,2025-11-05,2025-11-19,,10,"('5pct', 'neg2pct', 'neg4pct')",True,农林牧渔,29.51,,26.3,,,
2025-10-21,300602,飞荣达,10,93.09,case_002,2025-08-06,主板,['匹配case_002: 宁波韵升 - 回落短期趋势线+量能平稳+J值中位'],31.85,27.92,-12.339089481946623,8.477237048665605,9,2025-12-05,45,,2025-10-27,2025-10-22,2025-10-23,,6,"('neg2pct', 'neg4pct', '5pct')",True,电子,83.3,,83.78,76.06,77.59,
2025-10-22,688348,昱能科技,1,96.2,case_006,2025-08-04,中小板,['匹配case_006: 国轩高科 - 靠近短期趋势线+量能平稳+J值低位'],52.57,52.39,-0.3424006087121927,37.49286665398516,23,2025-12-08,45,2025-10-30,2025-10-29,2025-10-23,2025-12-04,8,7,"('neg2pct', '5pct', '10pct', 'neg4pct')",True,电力设备,70.29,79.98,85.26,68.69,,
2025-10-22,601618,中国中冶,2,95.45,case_008,2025-07-10,主板,['匹配case_008: 光电股份 - 缩量后放量+J值低位+趋势上行'],3.68,3.39,-7.880434782608696,5.434782608695644,5,2025-12-08,45,,2025-10-27,2025-10-23,2025-10-31,,5,"('neg2pct', '5pct', 'neg4pct')",True,建筑装饰,36.06,,31.03,32.55,33.28,
2025-10-22,605100,华丰股份,3,94.8,case_004,2025-07-23,主板,['匹配case_004: 方正科技 - 靠近多空线+量能平稳+J值中位'],27.56,45.68,65.74746008708273,81.02322206095792,29,2025-12-08,45,2025-10-30,2025-10-27,2025-10-23,,8,5,"('neg2pct', '5pct', '10pct')",True,机械设备,61.38,60.27,61.52,61.71,,
2025-10-22,301269,华大九天,4,94.36,case_008,2025-07-10,主板,['匹配case_008: 光电股份 - 缩量后放量+J值低位+趋势上行'],121.92,106.44,-12.69685039370079,8.185695538057745,6,2025-12-08,45,,2025-10-28,2025-10-31,2025-11-03,,6,"('5pct', 'neg2pct', 'neg4pct')",True,计算机,46.56,,60.92,60.62,,
2025-10-22,002298,中电鑫龙,5,94.34,case_001,2025-05-12,科创板,['匹配case_001: 华纳药厂 - 杯型整理+缩量+J值低位'],11.74,10.66,-9.19931856899489,18.39863713798978,28,2025-12-08,45,2025-11-04,2025-10-29,2025-10-23,2025-10-23,13,7,"('neg2pct', 'neg4pct', '5pct', '10pct')",True,建筑装饰,36.06,,27.51,32.55,32.55,
2025-10-22,301042,安联锐视,6,94.0,case_004,2025-07-23,主板,['匹配case_004: 方正科技 - 靠近多空线+量能平稳+J值中位'],60.6,77.93,28.597359735973605,37.09570957095709,44,2025-12-08,45,2025-11-14,2025-11-12,2025-10-23,2025-10-29,23,21,"('neg2pct', 'neg4pct', '5pct', '10pct')",True,计算机,46.56,,,59.12,57.42,
2025-10-22,600751,海航科技,7,93.99,case_004,2025-07-23,主板,['匹配case_004: 方正科技 - 靠近多空线+量能平稳+J值中位'],4.6,3.96,-13.913043478260864,15.21739130434783,20,2025-12-08,45,2025-11-11,2025-11-10,2025-10-22,2025-10-30,20,19,"('neg2pct', 'neg4pct', '5pct', '10pct')",True,电子,76.06,,,76.06,81.35,
2025-10-22,000400,许继电气,8,93.92,case_003,2025-06-20,科创板,['匹配case_003: 微芯生物 - 平台整理+缩量后放量+J值低位'],24.78,25.75,3.914447134786113,23.20419693301049,15,2025-12-08,45,2025-11-04,2025-10-27,2025-10-23,,13,5,"('neg2pct', '5pct', '10pct')",True,电力设备,70.29,,80.51,68.69,,
2025-10-22,688596,正帆科技,9,93.64,case_001,2025-05-12,科创板,['匹配case_001: 华纳药厂 - 杯型整理+缩量+J值低位'],40.21,29.46,-26.734643123601092,1.3429495150460062,0,2025-12-08,45,,,2025-10-23,2025-10-23,,,"('neg2pct', 'neg4pct')",True,机械设备,61.38,,,61.71,61.71,
2025-10-22,605588,冠石科技,10,93.56,case_001,2025-05-12,科创板,['匹配case_001: 华纳药厂 - 杯型整理+缩量+J值低位'],55.66,50.6,-9.090909090909083,0.9701760689903095,0,2025-12-08,45,,,2025-10-23,2025-10-23,,,"('neg2pct', 'neg4pct')",True,电子,76.06,,,77.59,77.59,
2025-10-23,002145,钛能化学,1,95.5,case_002,2025-08-06,主板,['匹配case_002: 宁波韵升 - 回落短期趋势线+量能平稳+J值中位'],5.45,5.0,-8.256880733944957,7.889908256880728,26,2025-12-08,45,,2025-10-27,2025-10-23,2025-11-20,,4,"('neg2pct', '5pct', 'neg4pct')",True,基础化工,68.69,,68.64,68.69,,
2025-10-23,601618,中国中冶,2,94.67,case_008,2025-07-10,主板,['匹配case_008: 光电股份 - 缩量后放量+J值低位+趋势上行'],3.68,3.39,-7.880434782608696,5.434782608695644,4,2025-12-08,45,,2025-10-27,2025-10-23,2025-10-31,,4,"('neg2pct', '5pct', 'neg4pct')",True,建筑装饰,32.55,,31.03,32.55,33.28,
2025-10-23,605389,长龄液压,3,94.58,case_004,2025-07-23,主板,['匹配case_004: 方正科技 - 靠近多空线+量能平稳+J值中位'],64.86,67.46,4.008633980881891,15.325316065371567,36,2025-12-08,45,2025-11-28,2025-10-31,2025-10-23,2025-11-05,36,8,"('neg2pct', '5pct', 'neg4pct', '10pct')",True,机械设备,61.71,,54.69,61.71,,
2025-10-23,000878,云南铜业,4,94.16,case_002,2025-08-06,主板,['匹配case_002: 宁波韵升 - 回落短期趋势线+量能平稳+J值中位'],17.91,18.61,3.908431044109432,6.3093243997766555,4,2025-12-08,45,,2025-10-27,2025-10-23,2025-11-03,,4,"('neg2pct', '5pct', 'neg4pct')",True,有色金属,62.11,,65.66,62.11,,
2025-10-23,600857,宁波中百,5,93.84,case_001,2025-05-12,科创板,['匹配case_001: 华纳药厂 - 杯型整理+缩量+J值低位'],14.09,14.84,5.322924059616749,32.57629524485451,18,2025-12-08,45,2025-10-23,2025-10-23,2025-10-23,,0,0,"('10pct', '5pct', 'neg2pct')",True,商贸零售,27.77,27.77,27.77,27.77,,
2025-10-23,000035,中国天楹,6,93.7,case_008,2025-07-10,主板,['匹配case_008: 光电股份 - 缩量后放量+J值低位+趋势上行'],5.74,6.19,7.839721254355403,11.498257839721257,46,2025-12-08,45,2025-12-08,2025-11-05,2025-11-26,2025-12-03,46,13,"('5pct', 'neg2pct', 'neg4pct', '10pct')",True,公用事业,43.42,,,,,
2025-10-23,688106,金宏气体,7,93.7,case_004,2025-07-23,主板,['匹配case_004: 方正科技 - 靠近多空线+量能平稳+J值中位'],19.9,18.95,-4.773869346733665,16.080402010050264,18,2025-12-08,45,2025-11-10,2025-10-27,2025-11-20,2025-11-21,18,4,"('5pct', '10pct', 'neg2pct', 'neg4pct')",True,电子,77.59,,83.78,,,
2025-10-23,002394,联发股份,8,93.55,case_004,2025-07-23,主板,['匹配case_004: 方正科技 - 靠近多空线+量能平稳+J值中位'],11.18,13.03,16.5474060822898,26.833631484794275,28,2025-12-08,45,2025-11-12,2025-10-28,,,20,5,"('5pct', '10pct')",True,纺织服饰,24.55,,23.79,,,
2025-10-23,600848,上海临港,9,93.52,case_003,2025-06-20,科创板,['匹配case_003: 微芯生物 - 平台整理+缩量后放量+J值低位'],11.33,11.63,2.6478375992939163,25.242718446601938,22,2025-12-08,45,2025-11-11,2025-10-29,2025-12-04,,19,6,"('5pct', '10pct', 'neg2pct')",True,房地产,30.61,,29.09,,,
2025-10-23,688004,博汇科技,10,93.46,case_002,2025-08-06,主板,['匹配case_002: 宁波韵升 - 回落短期趋势线+量能平稳+J值中位'],25.95,25.67,-1.0789980732177171,18.998073217726397,34,2025-12-08,45,2025-11-18,2025-10-24,2025-10-23,2025-12-03,26,1,"('neg2pct', '5pct', '10pct', 'neg4pct')",True,计算机,59.12,,60.48,59.12,,
2025-10-24,001326,联域股份,1,94.99,case_002,2025-08-06,主板,['匹配case_002: 宁波韵升 - 回落短期趋势线+量能平稳+J值中位'],50.57,44.32,-12.359106189440379,6.070792960253115,0,2025-12-08,45,,2025-10-24,2025-10-29,2025-10-29,,0,"('5pct', 'neg2pct', 'neg4pct')",True,家用电器,32.94,,32.94,28.06,28.06,
2025-10-24,688187,时代电气,2,94.49,case_002,2025-08-06,主板,['匹配case_002: 宁波韵升 - 回落短期趋势线+量能平稳+J值中位'],55.03,49.88,-9.358531709976374,5.651462838451753,6,2025-12-08,45,,2025-10-29,2025-10-31,2025-10-31,,5,"('5pct', 'neg2pct', 'neg4pct')",True,机械设备,60.92,,54.85,54.69,54.69,
2025-10-24,300539,横河精密,3,94.43,case_002,2025-08-06,主板,['匹配case_002: 宁波韵升 - 回落短期趋势线+量能平稳+J值中位'],49.8,41.65,-16.365461847389557,10.020080321285144,5,2025-12-08,45,2025-10-29,2025-10-27,2025-10-27,2025-10-28,5,3,"('5pct', 'neg2pct', 'neg4pct', '10pct')",True,基础化工,67.89,71.4,68.64,68.64,68.75,
2025-10-24,600157,永泰能源,4,94.28,case_004,2025-07-23,主板,['匹配case_004: 方正科技 - 靠近多空线+量能平稳+J值中位'],1.65,1.65,0.0,10.303030303030312,25,2025-12-08,45,2025-11-18,2025-11-14,2025-10-29,2025-11-21,25,21,"('neg2pct', '5pct', '10pct', 'neg4pct')",True,基础化工,67.89,,,71.4,,
2025-10-24,605289,罗曼股份,5,94.19,case_002,2025-08-06,主板,['匹配case_002: 宁波韵升 - 回落短期趋势线+量能平稳+J值中位'],70.5,68.4,-2.978723404255311,3.2624113475177263,3,2025-12-08,45,,,2025-10-27,2025-10-27,,,"('neg2pct', 'neg4pct')",True,建筑装饰,31.31,,,31.03,31.03,
2025-10-24,603823,百合花,6,93.9,case_002,2025-08-06,主板,['匹配case_002: 宁波韵升 - 回落短期趋势线+量能平稳+J值中位'],15.09,16.09,6.626905235255136,28.49569251159709,11,2025-12-08,45,2025-11-03,2025-10-27,2025-10-29,2025-10-31,10,3,"('5pct', 'neg2pct', 'neg4pct', '10pct')",True,基础化工,67.89,,68.64,71.4,71.81,
2025-10-24,600848,上海临港,7,93.82,case_002,2025-08-06,主板,['匹配case_002: 宁波韵升 - 回落短期趋势线+量能平稳+J值中位'],11.44,11.63,1.6608391608391722,24.03846153846154,21,2025-12-08,45,2025-11-11,2025-10-29,2025-10-28,,18,5,"('neg2pct', '5pct', '10pct')",True,房地产,26.73,,29.09,27.24,,
2025-10-24,002226,江南化工,8,93.62,case_004,2025-07-23,主板,['匹配case_004: 方正科技 - 靠近多空线+量能平稳+J值中位'],6.58,6.08,-7.598784194528875,5.319148936170207,19,2025-12-08,45,,2025-11-12,2025-10-28,2025-10-29,,19,"('neg2pct', 'neg4pct', '5pct')",True,基础化工,67.89,,,68.75,71.4,
2025-10-24,603095,越剑智能,9,93.34,case_004,2025-07-23,主板,['匹配case_004: 方正科技 - 靠近多空线+量能平稳+J值中位'],15.83,14.27,-9.854706253948203,16.298168035375866,11,2025-12-08,45,2025-11-04,2025-11-03,2025-10-28,2025-10-31,11,10,"('neg2pct', 'neg4pct', '5pct', '10pct')",True,机械设备,60.92,,,56.96,54.69,
2025-10-24,605389,长龄液压,10,93.34,case_004,2025-07-23,主板,['匹配case_004: 方正科技 - 靠近多空线+量能平稳+J值中位'],65.26,67.46,3.371130861170684,14.618449279803848,35,2025-12-08,45,2025-11-28,2025-11-03,2025-10-27,2025-11-05,35,10,"('neg2pct', '5pct', 'neg4pct', '10pct')",True,机械设备,60.92,,,61.52,,
2025-10-27,002634,棒杰股份,1,97.16,case_004,2025-07-23,主板,['匹配case_004: 方正科技 - 靠近多空线+量能平稳+J值中位'],4.92,5.32,8.130081300813014,32.72357723577237,31,2025-12-11,45,2025-11-03,2025-10-29,2025-10-30,,7,2,"('5pct', 'neg2pct', '10pct')",True,纺织服饰,28.18,,26.54,29.08,,
2025-10-27,300537,广信材料,2,95.62,case_004,2025-07-23,主板,['匹配case_004: 方正科技 - 靠近多空线+量能平稳+J值中位'],26.59,24.44,-8.085746521248584,5.6788266265513405,0,2025-12-11,45,,2025-10-27,2025-10-29,2025-10-29,,0,"('5pct', 'neg2pct', 'neg4pct')",True,基础化工,68.64,,68.64,71.4,71.4,
