选股日期,排名,代码,名称,相似度,匹配案例,匹配案例描述,匹配日期,类型,推荐理由,买入价,卖出价,涨跌幅,最大涨幅,最大涨幅天数,卖出日期,持有天数,触发 +10% 日期,触发 +5% 日期,触发 -2% 日期,触发 -4% 日期,达到 +10% 天数,达到 +5% 天数,触发顺序,是否曾跌破成本价,行业,行业热度_买入日,行业热度_10pct 日,行业热度_5pct 日,行业热度_neg2pct 日,行业热度_neg4pct 日,行业热度_卖出日
2025-09-09,1,002356,赫美集团,94.8%,case_011 (航天发展),航天军工+量能异动+趋势突破,2025-11-12,主板,匹配case_011: 航天发展 - 航天军工+量能异动+趋势突破,3.6,3.59,-0.28%,+11.39%,第13天,2025-10-24,45,2025-09-22,2025-09-18,2025-09-18,2025-09-29,第13天,第9天,"('5pct', 'neg2pct', '10pct', 'neg4pct')",是,轻工制造,29.52,26.41,32.78,32.78,26.84,27.46
2025-09-09,2,603379,三美股份,94.6%,case_003 (微芯生物),平台整理+缩量后放量+J值低位,2025-06-20,科创板,匹配case_003: 微芯生物 - 平台整理+缩量后放量+J值低位,56.54,56.14,-0.71%,+10.08%,第31天,2025-10-24,45,2025-10-10,2025-09-29,2025-09-16,2025-09-23,第31天,第20天,"('neg2pct', 'neg4pct', '5pct', '10pct')",是,基础化工,74.8,66.14,68.22,64.69,68.47,67.89
2025-09-09,3,000753,漳州发展,94.2%,case_003 (微芯生物),平台整理+缩量后放量+J值低位,2025-06-20,科创板,匹配case_003: 微芯生物 - 平台整理+缩量后放量+J值低位,6.67,7.34,+10.04%,+22.34%,第35天,2025-10-24,45,2025-09-17,2025-09-15,2025-09-11,-,第8天,第6天,"('neg2pct', '5pct', '10pct')",是,汽车,54.74,60.84,60.17,51.24,,49.1
2025-09-09,4,600222,太龙药业,94.2%,case_004 (方正科技),靠近多空线+量能平稳+J值中位,2025-07-23,主板,匹配case_004: 方正科技 - 靠近多空线+量能平稳+J值中位,6.64,6.55,-1.36%,+6.17%,第8天,2025-10-24,45,-,2025-09-17,2025-09-11,2025-09-19,-,第8天,"('neg2pct', '5pct', 'neg4pct')",是,医药生物,57.53,,47.27,67.71,43.05,46.4
2025-09-09,5,002241,歌尔股份,93.9%,case_003 (微芯生物),平台整理+缩量后放量+J值低位,2025-06-20,科创板,匹配case_003: 微芯生物 - 平台整理+缩量后放量+J值低位,31.18,33.28,+6.74%,+30.47%,第30天,2025-10-24,45,2025-09-22,2025-09-12,2025-09-11,-,第13天,第3天,"('neg2pct', '5pct', '10pct')",是,电子,76.1,79.87,81.4,87.33,,91.81
2025-09-09,6,688593,新相微,93.8%,case_006 (国轩高科),靠近短期趋势线+量能平稳+J值低位,2025-08-04,中小板,匹配case_006: 国轩高科 - 靠近短期趋势线+量能平稳+J值低位,16.07,22.21,+38.21%,+68.01%,第9天,2025-10-24,45,2025-09-11,2025-09-11,-,-,第2天,第2天,"('10pct', '5pct')",是,电子,76.1,87.33,87.33,,,91.81
2025-09-09,7,300098,高新兴,93.8%,case_004 (方正科技),靠近多空线+量能平稳+J值中位,2025-07-23,主板,匹配case_004: 方正科技 - 靠近多空线+量能平稳+J值中位,5.67,5.59,-1.41%,+10.93%,第6天,2025-10-24,45,2025-09-15,2025-09-11,2025-10-13,2025-10-13,第6天,第2天,"('5pct', '10pct', 'neg2pct', 'neg4pct')",是,计算机,55.85,61.89,76.83,60.74,60.74,60.48
2025-09-09,8,300601,康泰生物,93.8%,case_004 (方正科技),靠近多空线+量能平稳+J值中位,2025-07-23,主板,匹配case_004: 方正科技 - 靠近多空线+量能平稳+J值中位,18.61,16.51,-11.28%,+3.55%,第1天,2025-10-24,45,-,-,2025-09-11,2025-09-11,-,-,"('neg2pct', 'neg4pct')",是,医药生物,57.53,,,67.71,67.71,46.4
2025-09-09,9,003015,日久光电,93.7%,case_003 (微芯生物),平台整理+缩量后放量+J值低位,2025-06-20,科创板,匹配case_003: 微芯生物 - 平台整理+缩量后放量+J值低位,17.69,17.35,-1.92%,+6.56%,第16天,2025-10-24,45,-,2025-09-15,2025-09-29,2025-09-30,-,第6天,"('5pct', 'neg2pct', 'neg4pct')",是,电子,76.1,,77.01,78.12,81.95,91.81
2025-09-09,10,688260,昀冢科技,93.7%,case_002 (宁波韵升),回落短期趋势线+量能平稳+J值中位,2025-08-06,主板,匹配case_002: 宁波韵升 - 回落短期趋势线+量能平稳+J值中位,30.57,31.4,+2.72%,+25.88%,第31天,2025-10-24,45,2025-10-09,2025-09-17,2025-09-10,2025-09-23,第30天,第8天,"('neg2pct', '5pct', 'neg4pct', '10pct')",是,电子,76.1,84.68,80.89,81.52,83.21,91.81
2025-09-08,1,600864,哈投股份,94.3%,case_002 (宁波韵升),回落短期趋势线+量能平稳+J值中位,2025-08-06,主板,匹配case_002: 宁波韵升 - 回落短期趋势线+量能平稳+J值中位,7.44,8.03,+7.93%,+9.41%,第45天,2025-10-23,45,-,2025-10-23,2025-09-18,2025-09-19,-,第45天,"('neg2pct', 'neg4pct', '5pct')",是,公用事业,39.94,,43.42,39.27,25.19,43.42
2025-09-08,2,300561,*ST汇科,93.8%,case_002 (宁波韵升),回落短期趋势线+量能平稳+J值中位,2025-08-06,主板,匹配case_002: 宁波韵升 - 回落短期趋势线+量能平稳+J值中位,16.54,16.59,+0.30%,+9.61%,第9天,2025-10-23,45,-,2025-09-09,2025-09-22,2025-09-23,-,第1天,"('5pct', 'neg2pct', 'neg4pct')",是,计算机,54.4,,55.85,65.7,69.26,59.12
2025-09-08,3,003010,若羽臣,93.8%,case_002 (宁波韵升),回落短期趋势线+量能平稳+J值中位,2025-08-06,主板,匹配case_002: 宁波韵升 - 回落短期趋势线+量能平稳+J值中位,59.36,41.41,-30.24%,+2.76%,第0天,2025-10-23,45,-,-,2025-09-09,2025-09-09,-,-,"('neg2pct', 'neg4pct')",是,商贸零售,25.65,,,28.94,28.94,27.77
2025-09-08,4,600058,五矿发展,93.6%,case_011 (航天发展),航天军工+量能异动+趋势突破,2025-11-12,主板,匹配case_011: 航天发展 - 航天军工+量能异动+趋势突破,9.45,9.1,-3.70%,+6.35%,第4天,2025-10-23,45,-,2025-09-12,2025-09-11,2025-09-18,-,第4天,"('neg2pct', '5pct', 'neg4pct')",是,商贸零售,25.65,,30.17,28.16,28.38,27.77
2025-09-08,5,000737,北方铜业,93.4%,case_008 (光电股份),缩量后放量+J值低位+趋势上行,2025-07-10,主板,匹配case_008: 光电股份 - 缩量后放量+J值低位+趋势上行,11.99,15.32,+27.77%,+57.46%,第32天,2025-10-23,45,2025-09-12,2025-09-12,2025-09-10,-,第4天,第4天,"('neg2pct', '10pct', '5pct')",是,基础化工,77.39,67.32,67.32,67.26,,68.69
2025-09-08,6,688260,昀冢科技,93.4%,case_004 (方正科技),靠近多空线+量能平稳+J值中位,2025-07-23,主板,匹配case_004: 方正科技 - 靠近多空线+量能平稳+J值中位,31.01,31.6,+1.90%,+24.09%,第32天,2025-10-23,45,2025-10-09,2025-09-08,2025-09-08,2025-09-11,第31天,第0天,"('5pct', 'neg2pct', 'neg4pct', '10pct')",是,电子,79.11,84.68,79.11,79.11,87.33,77.59
2025-09-08,7,603379,三美股份,92.9%,case_008 (光电股份),缩量后放量+J值低位+趋势上行,2025-07-10,主板,匹配case_008: 光电股份 - 缩量后放量+J值低位+趋势上行,57.75,55.56,-3.79%,+7.77%,第32天,2025-10-23,45,-,2025-10-09,2025-09-09,2025-09-16,-,第31天,"('neg2pct', 'neg4pct', '5pct')",是,基础化工,77.39,,70.02,74.8,64.69,68.69
2025-09-08,8,601601,中国太保,92.9%,case_006 (国轩高科),靠近短期趋势线+量能平稳+J值低位,2025-08-04,中小板,匹配case_006: 国轩高科 - 靠近短期趋势线+量能平稳+J值低位,37.55,37.34,-0.56%,+2.00%,第4天,2025-10-23,45,-,-,2025-09-15,2025-09-17,-,-,"('neg2pct', 'neg4pct')",是,非银金融,30.66,,,30.54,48.35,37.55
2025-09-08,9,002993,奥海科技,92.7%,case_002 (宁波韵升),回落短期趋势线+量能平稳+J值中位,2025-08-06,主板,匹配case_002: 宁波韵升 - 回落短期趋势线+量能平稳+J值中位,45.32,44.68,-1.41%,+6.99%,第10天,2025-10-23,45,-,2025-09-12,2025-09-09,2025-10-13,-,第4天,"('neg2pct', '5pct', 'neg4pct')",是,电子,79.11,,81.4,76.1,77.98,77.59
2025-09-08,10,300380,安硕信息,92.7%,case_008 (光电股份),缩量后放量+J值低位+趋势上行,2025-07-10,主板,匹配case_008: 光电股份 - 缩量后放量+J值低位+趋势上行,50.97,45.64,-10.46%,+8.85%,第9天,2025-10-23,45,-,2025-09-17,2025-09-09,2025-09-09,-,第9天,"('neg2pct', 'neg4pct', '5pct')",是,计算机,54.4,,68.84,55.85,55.85,59.12
2025-09-05,1,000776,广发证券,95.0%,case_002 (宁波韵升),回落短期趋势线+量能平稳+J值中位,2025-08-06,主板,匹配case_002: 宁波韵升 - 回落短期趋势线+量能平稳+J值中位,20.59,22.72,+10.34%,+19.72%,第35天,2025-10-20,45,2025-09-29,2025-09-29,2025-09-08,-,第24天,第24天,"('neg2pct', '10pct', '5pct')",是,交通运输,28.64,33.05,33.05,33.78,,33.69
2025-09-05,2,300211,*ST亿通,94.6%,case_002 (宁波韵升),回落短期趋势线+量能平稳+J值中位,2025-08-06,主板,匹配case_002: 宁波韵升 - 回落短期趋势线+量能平稳+J值中位,10.16,9.73,-4.23%,+4.13%,第34天,2025-10-20,45,-,-,2025-09-05,2025-09-12,-,-,"('neg2pct', 'neg4pct')",是,通信,38.4,,,38.4,37.46,33.07
2025-09-05,3,300255,常山药业,94.4%,case_002 (宁波韵升),回落短期趋势线+量能平稳+J值中位,2025-08-06,主板,匹配case_002: 宁波韵升 - 回落短期趋势线+量能平稳+J值中位,47.59,50.98,+7.12%,+9.25%,第45天,2025-10-20,45,-,2025-09-11,2025-09-05,2025-09-05,-,第6天,"('neg2pct', 'neg4pct', '5pct')",是,医药生物,57.07,,67.71,57.07,57.07,46.99
2025-09-05,4,300561,*ST汇科,94.4%,case_002 (宁波韵升),回落短期趋势线+量能平稳+J值中位,2025-08-06,主板,匹配case_002: 宁波韵升 - 回落短期趋势线+量能平稳+J值中位,16.56,15.46,-6.64%,+9.48%,第12天,2025-10-20,45,-,2025-09-09,2025-09-05,2025-09-23,-,第4天,"('neg2pct', '5pct', 'neg4pct')",是,计算机,58.5,,55.85,58.5,69.26,49.58
2025-09-05,5,301091,深城交,94.2%,case_002 (宁波韵升),回落短期趋势线+量能平稳+J值中位,2025-08-06,主板,匹配case_002: 宁波韵升 - 回落短期趋势线+量能平稳+J值中位,32.18,32.5,+0.99%,+14.73%,第39天,2025-10-20,45,2025-10-13,2025-09-12,2025-09-05,-,第38天,第7天,"('neg2pct', '5pct', '10pct')",是,建筑装饰,26.55,29.71,34.74,26.55,,24.21
2025-09-05,6,300380,安硕信息,93.7%,case_008 (光电股份),缩量后放量+J值低位+趋势上行,2025-07-10,主板,匹配case_008: 光电股份 - 缩量后放量+J值低位+趋势上行,51.47,45.93,-10.76%,+7.79%,第12天,2025-10-20,45,-,2025-09-17,2025-09-05,2025-09-09,-,第12天,"('neg2pct', 'neg4pct', '5pct')",是,计算机,58.5,,68.84,58.5,55.85,49.58
2025-09-05,7,688309,恒誉环保,93.6%,case_001 (华纳药厂),杯型整理+缩量+J值低位,2025-05-12,科创板,匹配case_001: 华纳药厂 - 杯型整理+缩量+J值低位,24.84,24.23,-2.46%,+7.29%,第6天,2025-10-20,45,-,2025-09-11,2025-09-19,2025-09-22,-,第6天,"('5pct', 'neg2pct', 'neg4pct')",是,环保,20.66,,25.72,15.32,19.82,19.17
2025-09-05,8,003010,若羽臣,93.1%,case_002 (宁波韵升),回落短期趋势线+量能平稳+J值中位,2025-08-06,主板,匹配case_002: 宁波韵升 - 回落短期趋势线+量能平稳+J值中位,59.31,43.85,-26.07%,+2.85%,第3天,2025-10-20,45,-,-,2025-09-05,2025-09-05,-,-,"('neg2pct', 'neg4pct')",是,商贸零售,30.67,,,30.67,30.67,22.68
2025-09-05,9,600284,浦东建设,93.1%,case_011 (航天发展),航天军工+量能异动+趋势突破,2025-11-12,主板,匹配case_011: 航天发展 - 航天军工+量能异动+趋势突破,8.67,8.36,-3.58%,+22.84%,第21天,2025-10-20,45,2025-09-18,2025-09-08,2025-09-05,2025-10-17,第13天,第3天,"('neg2pct', '5pct', '10pct', 'neg4pct')",是,建筑装饰,26.55,33.35,28.16,26.55,30.73,24.21
2025-09-05,10,000721,西安饮食,92.9%,case_011 (航天发展),航天军工+量能异动+趋势突破,2025-11-12,主板,匹配case_011: 航天发展 - 航天军工+量能异动+趋势突破,10.22,8.64,-15.46%,+10.57%,第13天,2025-10-20,45,2025-09-18,2025-09-17,2025-09-05,2025-09-23,第13天,第12天,"('neg2pct', '5pct', '10pct', 'neg4pct')",是,社会服务,26.69,34.15,24.76,26.69,26.38,22.22
2025-09-11,1,003006,百亚股份,95.1%,case_002 (宁波韵升),回落短期趋势线+量能平稳+J值中位,2025-08-06,主板,匹配case_002: 宁波韵升 - 回落短期趋势线+量能平稳+J值中位,29.46,23.4,-20.57%,+0.48%,第1天,2025-10-27,45,-,-,2025-09-11,2025-09-15,-,-,"('neg2pct', 'neg4pct')",是,轻工制造,27.65,,,27.65,31.39,30.04
2025-09-11,2,688775,影石创新,95.1%,case_002 (宁波韵升),回落短期趋势线+量能平稳+J值中位,2025-08-06,主板,匹配case_002: 宁波韵升 - 回落短期趋势线+量能平稳+J值中位,317.49,302.83,-4.62%,+5.19%,第7天,2025-10-27,45,-,2025-09-18,2025-09-15,2025-09-15,-,第7天,"('neg2pct', 'neg4pct', '5pct')",是,电子,87.33,,88.29,77.01,77.01,83.78
2025-09-11,3,001395,亚联机械,94.9%,case_002 (宁波韵升),回落短期趋势线+量能平稳+J值中位,2025-08-06,主板,匹配case_002: 宁波韵升 - 回落短期趋势线+量能平稳+J值中位,52.32,48.59,-7.13%,+1.15%,第1天,2025-10-27,45,-,-,2025-09-12,2025-09-18,-,-,"('neg2pct', 'neg4pct')",是,机械设备,60.08,,,56.25,70.59,61.52
2025-09-11,4,688301,奕瑞科技,94.5%,case_004 (方正科技),靠近多空线+量能平稳+J值中位,2025-07-23,主板,匹配case_004: 方正科技 - 靠近多空线+量能平稳+J值中位,111.3,114.57,+2.94%,+13.21%,第29天,2025-10-27,45,2025-10-09,2025-09-24,2025-09-11,-,第28天,第13天,"('neg2pct', '5pct', '10pct')",是,医药生物,67.71,46.66,40.9,67.71,,53.98
2025-09-11,5,603115,海星股份,94.5%,case_002 (宁波韵升),回落短期趋势线+量能平稳+J值中位,2025-08-06,主板,匹配case_002: 宁波韵升 - 回落短期趋势线+量能平稳+J值中位,19.42,19.06,-1.85%,+1.44%,第0天,2025-10-27,45,-,-,2025-09-11,2025-09-15,-,-,"('neg2pct', 'neg4pct')",是,有色金属,55.25,,,55.25,53.76,65.66
2025-09-11,6,600712,南宁百货,94.4%,case_002 (宁波韵升),回落短期趋势线+量能平稳+J值中位,2025-08-06,主板,匹配case_002: 宁波韵升 - 回落短期趋势线+量能平稳+J值中位,7.48,7.09,-5.21%,+6.28%,第1天,2025-10-27,45,-,2025-09-12,2025-09-11,2025-09-17,-,第1天,"('neg2pct', '5pct', 'neg4pct')",是,商贸零售,28.16,,30.17,28.16,30.35,24.17
2025-09-11,7,300889,爱克股份,93.5%,case_003 (微芯生物),平台整理+缩量后放量+J值低位,2025-06-20,科创板,匹配case_003: 微芯生物 - 平台整理+缩量后放量+J值低位,19.32,22.75,+17.75%,+19.77%,第46天,2025-10-27,45,2025-10-22,2025-10-15,2025-09-15,2025-09-16,第41天,第34天,"('neg2pct', 'neg4pct', '5pct', '10pct')",是,电子,87.33,76.06,75.52,77.01,79.59,83.78
2025-09-11,8,300093,*ST金刚,93.0%,case_006 (国轩高科),靠近短期趋势线+量能平稳+J值低位,2025-08-04,中小板,匹配case_006: 国轩高科 - 靠近短期趋势线+量能平稳+J值低位,13.8,12.97,-6.01%,+10.14%,第11天,2025-10-27,45,2025-09-22,2025-09-18,2025-09-16,2025-09-22,第11天,第7天,"('neg2pct', '5pct', '10pct', 'neg4pct')",是,建筑材料,26.1,23.08,25.86,25.25,23.08,35.09
2025-09-11,9,301446,福事特,92.9%,case_004 (方正科技),靠近多空线+量能平稳+J值中位,2025-07-23,主板,匹配case_004: 方正科技 - 靠近多空线+量能平稳+J值中位,28.69,33.33,+16.17%,+32.97%,第41天,2025-10-27,45,2025-09-18,2025-09-18,2025-09-11,-,第7天,第7天,"('neg2pct', '10pct', '5pct')",是,机械设备,60.08,70.59,70.59,60.08,,61.52
2025-09-11,10,688696,极米科技,92.2%,case_004 (方正科技),靠近多空线+量能平稳+J值中位,2025-07-23,主板,匹配case_004: 方正科技 - 靠近多空线+量能平稳+J值中位,125.68,106.9,-14.94%,+3.82%,第1天,2025-10-27,45,-,-,2025-09-11,2025-09-23,-,-,"('neg2pct', 'neg4pct')",是,家用电器,35.22,,,35.22,33.41,33.92
2025-09-10,1,301446,福事特,97.4%,case_004 (方正科技),靠近多空线+量能平稳+J值中位,2025-07-23,主板,匹配case_004: 方正科技 - 靠近多空线+量能平稳+J值中位,28.39,33.33,+17.40%,+34.38%,第42天,2025-10-27,45,2025-09-18,2025-09-18,2025-09-10,-,第8天,第8天,"('neg2pct', '10pct', '5pct')",是,机械设备,55.63,70.59,70.59,55.63,,61.52
2025-09-10,2,688301,奕瑞科技,97.0%,case_004 (方正科技),靠近多空线+量能平稳+J值中位,2025-07-23,主板,匹配case_004: 方正科技 - 靠近多空线+量能平稳+J值中位,110.18,114.57,+3.98%,+14.36%,第30天,2025-10-27,45,2025-10-09,2025-09-19,-,-,第29天,第9天,"('5pct', '10pct')",是,医药生物,49.27,46.66,43.05,,,53.98
2025-09-10,3,603669,灵康药业,96.2%,case_002 (宁波韵升),回落短期趋势线+量能平稳+J值中位,2025-08-06,主板,匹配case_002: 宁波韵升 - 回落短期趋势线+量能平稳+J值中位,5.81,5.58,-3.96%,+5.85%,第2天,2025-10-27,45,-,2025-09-12,2025-09-11,2025-09-23,-,第2天,"('neg2pct', '5pct', 'neg4pct')",是,医药生物,49.27,,51.0,67.71,51.12,53.98
2025-09-10,4,688591,泰凌微,95.8%,case_001 (华纳药厂),杯型整理+缩量+J值低位,2025-05-12,科创板,匹配case_001: 华纳药厂 - 杯型整理+缩量+J值低位,48.21,50.14,+4.00%,+35.24%,第29天,2025-10-27,45,2025-09-17,2025-09-11,2025-10-23,2025-10-23,第7天,第1天,"('5pct', '10pct', 'neg2pct', 'neg4pct')",是,电子,81.52,80.89,87.33,77.59,77.59,83.78
2025-09-10,5,688127,蓝特光学,95.3%,case_002 (宁波韵升),回落短期趋势线+量能平稳+J值中位,2025-08-06,主板,匹配case_002: 宁波韵升 - 回落短期趋势线+量能平稳+J值中位,31.41,32.84,+4.55%,+11.75%,第29天,2025-10-27,45,2025-10-09,2025-09-18,2025-09-10,2025-09-16,第29天,第8天,"('neg2pct', 'neg4pct', '5pct', '10pct')",是,电子,81.52,84.68,88.29,81.52,79.59,83.78
2025-09-10,6,301007,德迈仕,95.2%,case_002 (宁波韵升),回落短期趋势线+量能平稳+J值中位,2025-08-06,主板,匹配case_002: 宁波韵升 - 回落短期趋势线+量能平稳+J值中位,43.39,41.34,-4.72%,+15.44%,第15天,2025-10-27,45,2025-09-24,2025-09-15,2025-09-11,2025-10-17,第14天,第5天,"('neg2pct', '5pct', '10pct', 'neg4pct')",是,汽车,53.11,53.29,60.17,51.24,52.77,50.35
2025-09-10,7,601777,千里科技,95.2%,case_002 (宁波韵升),回落短期趋势线+量能平稳+J值中位,2025-08-06,主板,匹配case_002: 宁波韵升 - 回落短期趋势线+量能平稳+J值中位,11.18,11.21,+0.27%,+23.97%,第15天,2025-10-27,45,2025-09-18,2025-09-15,2025-10-23,-,第8天,第5天,"('5pct', '10pct', 'neg2pct')",是,汽车,53.11,67.13,60.17,49.72,,50.35
2025-09-10,8,001395,亚联机械,95.1%,case_002 (宁波韵升),回落短期趋势线+量能平稳+J值中位,2025-08-06,主板,匹配case_002: 宁波韵升 - 回落短期趋势线+量能平稳+J值中位,52.26,48.59,-7.02%,+1.26%,第2天,2025-10-27,45,-,-,2025-09-12,2025-09-18,-,-,"('neg2pct', 'neg4pct')",是,机械设备,55.63,,,56.25,70.59,61.52
2025-09-10,9,688522,纳睿雷达,95.0%,case_006 (国轩高科),靠近短期趋势线+量能平稳+J值低位,2025-08-04,中小板,匹配case_006: 国轩高科 - 靠近短期趋势线+量能平稳+J值低位,44.03,40.2,-8.70%,+3.97%,第6天,2025-10-27,45,-,-,2025-09-23,2025-09-23,-,-,"('neg2pct', 'neg4pct')",是,国防军工,28.21,,,31.01,31.01,32.09
2025-09-10,10,688117,圣诺生物,94.7%,case_002 (宁波韵升),回落短期趋势线+量能平稳+J值中位,2025-08-06,主板,匹配case_002: 宁波韵升 - 回落短期趋势线+量能平稳+J值中位,40.54,40.99,+1.11%,+4.02%,第2天,2025-10-27,45,-,-,2025-09-11,2025-09-11,-,-,"('neg2pct', 'neg4pct')",是,医药生物,49.27,,,67.71,67.71,53.98
2025-09-12,1,000920,沃顿科技,95.2%,case_004 (方正科技),靠近多空线+量能平稳+J值中位,2025-07-23,主板,匹配case_004: 方正科技 - 靠近多空线+量能平稳+J值中位,12.37,13.25,+7.11%,+11.40%,第33天,2025-10-27,45,2025-10-15,2025-09-24,2025-09-18,2025-09-22,第33天,第12天,"('neg2pct', 'neg4pct', '5pct', '10pct')",是,基础化工,67.32,61.25,67.06,70.69,62.59,68.64
2025-09-12,2,002521,齐峰新材,95.2%,case_004 (方正科技),靠近多空线+量能平稳+J值中位,2025-07-23,主板,匹配case_004: 方正科技 - 靠近多空线+量能平稳+J值中位,9.73,9.14,-6.06%,+2.77%,第0天,2025-10-27,45,-,-,2025-09-16,2025-09-18,-,-,"('neg2pct', 'neg4pct')",是,轻工制造,27.36,,,30.07,32.78,30.04
2025-09-12,3,605338,巴比食品,95.1%,case_004 (方正科技),靠近多空线+量能平稳+J值中位,2025-07-23,主板,匹配case_004: 方正科技 - 靠近多空线+量能平稳+J值中位,23.59,25.18,+6.74%,+12.67%,第33天,2025-10-27,45,2025-10-15,2025-10-13,2025-09-18,2025-09-18,第33天,第31天,"('neg2pct', 'neg4pct', '5pct', '10pct')",是,食品饮料,29.55,27.31,27.67,33.09,33.09,26.41
2025-09-12,4,688310,迈得医疗,94.4%,case_004 (方正科技),靠近多空线+量能平稳+J值中位,2025-07-23,主板,匹配case_004: 方正科技 - 靠近多空线+量能平稳+J值中位,19.7,21.03,+6.75%,+10.15%,第39天,2025-10-27,45,2025-10-21,2025-10-15,2025-09-12,2025-09-18,第39天,第33天,"('neg2pct', 'neg4pct', '5pct', '10pct')",是,机械设备,56.25,57.78,53.71,56.25,70.59,61.52
2025-09-12,5,603508,思维列控,94.3%,case_006 (国轩高科),靠近短期趋势线+量能平稳+J值低位,2025-08-04,中小板,匹配case_006: 国轩高科 - 靠近短期趋势线+量能平稳+J值低位,32.44,32.2,-0.74%,+5.33%,第28天,2025-10-27,45,-,2025-10-10,2025-09-23,2025-10-20,-,第28天,"('neg2pct', '5pct', 'neg4pct')",是,计算机,69.7,,56.81,69.26,49.58,59.48
2025-09-12,6,688169,石头科技,94.1%,case_004 (方正科技),靠近多空线+量能平稳+J值中位,2025-07-23,主板,匹配case_004: 方正科技 - 靠近多空线+量能平稳+J值中位,197.0,185.01,-6.09%,+11.44%,第5天,2025-10-27,45,2025-09-17,2025-09-17,2025-10-13,2025-10-13,第5天,第5天,"('10pct', '5pct', 'neg2pct', 'neg4pct')",是,家用电器,31.03,40.91,40.91,28.96,28.96,33.92
2025-09-12,7,301446,福事特,94.0%,case_004 (方正科技),靠近多空线+量能平稳+J值中位,2025-07-23,主板,匹配case_004: 方正科技 - 靠近多空线+量能平稳+J值中位,28.62,33.33,+16.46%,+33.30%,第40天,2025-10-27,45,2025-09-18,2025-09-18,2025-09-15,-,第6天,第6天,"('neg2pct', '10pct', '5pct')",是,机械设备,56.25,70.59,70.59,52.58,,61.52
2025-09-12,8,605077,华康股份,93.9%,case_002 (宁波韵升),回落短期趋势线+量能平稳+J值中位,2025-08-06,主板,匹配case_002: 宁波韵升 - 回落短期趋势线+量能平稳+J值中位,18.64,18.08,-3.00%,+4.51%,第0天,2025-10-27,45,-,-,2025-09-18,2025-09-18,-,-,"('neg2pct', 'neg4pct')",是,基础化工,67.32,,,70.69,70.69,68.64
2025-09-12,9,688301,奕瑞科技,93.7%,case_004 (方正科技),靠近多空线+量能平稳+J值中位,2025-07-23,主板,匹配case_004: 方正科技 - 靠近多空线+量能平稳+J值中位,111.48,114.57,+2.77%,+13.02%,第28天,2025-10-27,45,2025-10-09,2025-09-24,2025-09-15,-,第27天,第12天,"('neg2pct', '5pct', '10pct')",是,医药生物,51.0,46.66,40.9,50.75,,53.98
2025-09-12,10,605008,长鸿高科,93.1%,case_004 (方正科技),靠近多空线+量能平稳+J值中位,2025-07-23,主板,匹配case_004: 方正科技 - 靠近多空线+量能平稳+J值中位,14.89,18.62,+25.05%,+27.60%,第45天,2025-10-27,45,2025-10-10,2025-10-09,2025-09-15,2025-09-18,第28天,第27天,"('neg2pct', 'neg4pct', '5pct', '10pct')",是,基础化工,67.32,66.14,70.02,62.61,70.69,68.64
2025-09-15,1,688301,奕瑞科技,96.5%,case_004 (方正科技),靠近多空线+量能平稳+J值中位,2025-07-23,主板,匹配case_004: 方正科技 - 靠近多空线+量能平稳+J值中位,109.82,111.68,+1.69%,+14.73%,第25天,2025-10-30,45,2025-10-09,2025-09-17,-,-,第24天,第2天,"('5pct', '10pct')",是,医药生物,50.75,46.66,47.27,,,51.82
2025-09-15,2,002476,宝莫股份,95.8%,case_004 (方正科技),靠近多空线+量能平稳+J值中位,2025-07-23,主板,匹配case_004: 方正科技 - 靠近多空线+量能平稳+J值中位,5.44,5.71,+4.96%,+18.38%,第29天,2025-10-30,45,2025-09-18,2025-09-18,-,-,第3天,第3天,"('10pct', '5pct')",是,基础化工,62.61,70.69,70.69,,,69.84
2025-09-15,3,301053,远信工业,94.8%,case_004 (方正科技),靠近多空线+量能平稳+J值中位,2025-07-23,主板,匹配case_004: 方正科技 - 靠近多空线+量能平稳+J值中位,36.1,34.5,-4.43%,+7.78%,第15天,2025-10-30,45,-,2025-09-22,2025-09-18,2025-09-19,-,第7天,"('neg2pct', 'neg4pct', '5pct')",是,机械设备,52.58,,57.74,70.59,58.35,60.27
2025-09-15,4,600712,南宁百货,94.8%,case_004 (方正科技),靠近多空线+量能平稳+J值中位,2025-07-23,主板,匹配case_004: 方正科技 - 靠近多空线+量能平稳+J值中位,7.37,6.89,-6.51%,+2.44%,第0天,2025-10-30,45,-,-,2025-09-17,2025-09-18,-,-,"('neg2pct', 'neg4pct')",是,商贸零售,24.16,,,30.35,28.38,31.68
2025-09-15,5,600130,*ST波导,94.7%,case_004 (方正科技),靠近多空线+量能平稳+J值中位,2025-07-23,主板,匹配case_004: 方正科技 - 靠近多空线+量能平稳+J值中位,3.92,3.99,+1.79%,+3.32%,第39天,2025-10-30,45,-,-,2025-09-18,2025-09-18,-,-,"('neg2pct', 'neg4pct')",是,电子,77.01,,,88.29,88.29,81.35
2025-09-15,6,300357,我武生物,94.3%,case_004 (方正科技),靠近多空线+量能平稳+J值中位,2025-07-23,主板,匹配case_004: 方正科技 - 靠近多空线+量能平稳+J值中位,30.47,33.7,+10.60%,+17.62%,第43天,2025-10-30,45,2025-10-24,2025-09-15,2025-09-18,2025-09-18,第39天,第0天,"('5pct', 'neg2pct', 'neg4pct', '10pct')",是,医药生物,50.75,46.4,50.75,57.74,57.74,51.82
